IdJob,Arrival,Departure,ResponseTime,size,Isspike
0,6.2039986157941405,6.855020588891661,0.6510219730975209,0.6510219730975212,false
1,12.135239212351145,16.14335919863312,4.008119986281976,4.008119986281975,false
2,19.54666505171378,25.989626082394643,6.442961030680863,6.442961030680862,false
4,62.37434326097504,71.93283382383993,9.55849056286489,4.7792452814324475,false
3,57.51312607958375,78.61212227947955,21.0989961998958,16.319750918463356,false
5,90.15633399081626,90.16544909433848,0.00911510352221967,0.009115103522217755,false
6,101.81443398326508,105.91513232541544,4.100698342150366,4.100698342150372,false
7,145.49943490925193,149.547868799813,4.048433890561057,4.048433890561059,false
12,160.2677621924443,165.53903388074465,5.271271688300345,0.9055370555278168,false
15,171.2103944113209,176.58306315538914,5.37266874406825,0.7675241062954637,false
8,158.14246061686933,224.46199320815953,66.3195325912902,10.085835760285647,false
10,159.15377383909563,243.6459694517373,84.49219561264167,11.348548770707438,false
21,245.4137665322325,268.40448650741945,22.99071997518695,2.2990719975186944,false
17,189.10772682521562,277.04727234508914,87.93954551987352,9.584561245964169,false
23,276.3197900595307,277.9467796218057,1.6269895622750141,0.15608548090424096,false
22,276.0872341653425,281.0600869452048,4.972852779862251,0.5252641062562872,false
9,158.87955628096296,292.2301556235289,133.35059934256594,16.7563127648302,false
11,159.5436921719719,311.5397289070399,151.99603673506797,18.70184547943208,false
25,293.40276608047134,312.26493650659387,18.862170426122532,18.86217042612253,false
24,293.24128087935355,313.45922498975466,20.217944110401106,2.308104816515186,false
28,315.50747375025,317.5919829680252,2.084509217775178,2.0845092177751887,false
27,313.5326344983957,319.4785132675678,5.945878769172111,5.945878769172096,false
30,338.3213008487668,339.6122803016328,1.2909794528659972,1.2909794528660028,false
19,227.61639949988918,347.0811796077599,119.46478010787072,13.981246607559058,false
13,161.07751541677706,352.9421160751126,191.86460065833555,23.951514421734114,false
31,353.3766157574905,353.6835683209195,0.3069525634289789,0.3069525634290024,false
26,295.76177870252326,387.1437725655045,91.38199386298123,12.747170940774613,false
33,369.4250378813318,393.2314542371727,23.806416355840952,23.80641635584095,false
18,194.93030241360452,396.0978622893432,201.16755987573868,25.387899566906032,false
32,356.01307207274255,396.43619635014306,40.42312427740052,40.42312427740052,false
16,189.04372561322228,399.7982625509273,210.754536937705,26.864944598056226,false
20,240.18576997365577,401.7715126063088,161.58574263265305,21.549095650121853,false
34,374.59216448151017,404.41271688893323,29.820552407423065,5.39922915015217,false
36,402.9053196425209,406.9033233506719,3.998003708150975,3.9980037081509807,false
14,171.15839643527943,410.0835689762379,238.9251725409585,33.92705209503664,false
38,409.1745122596257,411.48495587059676,2.310443610971049,2.3104436109710345,false
37,407.17123059750065,414.55121627516445,7.379985677663797,7.379985677663807,false
35,401.3894911407905,415.057653117969,13.6681619771785,13.66816197717851,false
29,330.96925551394696,422.47640303737217,91.5071475234252,27.08709780592486,false
41,433.44209109025775,433.93881704360916,0.49672595335141523,0.4967259533513923,false
39,426.9350390512792,435.03738456025246,8.102345508973258,8.10234550897324,false
40,433.1658077673656,438.0040610670048,4.838253299639177,4.838253299639189,false
42,435.682845648036,438.5811253771964,2.898279729160379,2.8982797291604,false
43,438.1396507290852,439.06357394932206,0.9239232202368726,0.92392322023687,false
44,460.2917419906345,477.6552393539453,17.36349736331084,17.363497363310824,false
46,485.96132332597676,491.26844762415396,5.3071242981772,5.307124298177217,false
45,485.4688027219188,494.35072340471726,8.881920682798466,8.881920682798453,false
49,503.07574410994147,509.41070536280694,6.334961252865469,6.334961252865475,false
48,501.1140717971733,509.81553863228635,8.701466835113024,8.70146683511301,false
47,490.1345919735187,511.5526669757299,21.418075002211197,21.418075002211175,false
52,517.9758787607176,520.1037397589648,2.127860998247229,2.1278609982472303,false
51,514.2278741707189,521.2400497826101,7.012175611891166,7.012175611891139,false
50,511.52932598349844,533.9089625611102,22.37963657761179,22.379636577611798,false
53,534.2548550231895,534.2812393435083,0.02638432031881166,0.02638432031880334,false
55,566.6871591834478,580.5415494518571,13.854390268409361,13.85439026840936,false
54,546.2735121489446,585.4821589910139,39.20864684206924,39.208646842069236,false
56,577.9250385389137,588.5885305580796,10.663492019165915,10.663492019165966,false
57,594.2045562651638,598.387591869674,4.1830356045102235,4.183035604510265,false
58,596.7579524347719,600.7148791127122,3.9569266779402597,3.956926677940222,false
59,630.6544655499813,642.7313453576053,12.076879807623982,12.076879807624021,false
60,662.800286815463,672.5071077017161,9.706820886253126,9.706820886253132,false
61,666.1265666632107,676.5438231401957,10.417256476985017,10.41725647698505,false
62,728.8030662209435,732.9193182146022,4.116251993658693,4.116251993658695,false
63,732.9834467327672,739.5519083181322,6.5684615853649575,6.568461585365011,false
65,764.5047546126316,782.7412039629875,18.236449350355883,9.118224675177922,false
66,783.8061328511669,790.1261682315475,6.320035380380546,3.1356961109935964,false
67,789.9802387563674,800.74230637113,10.7620676147626,3.4717793277505984,false
68,793.1546474614324,813.7684025476358,20.613755086203355,6.250928613250006,false
64,753.441325957518,828.7852988541052,75.34397289658727,36.881911818495475,false
71,818.0866972182221,835.1614001558734,17.074702937651296,4.6049918388865505,false
69,793.2984293853167,842.6166399140207,49.31821052870396,15.352887915425164,false
70,817.4907023176687,845.3564254136586,27.865723095989892,8.376358688641128,false
72,832.8210921077899,874.5312232885459,41.71013118075598,18.74517783236796,false
74,879.9251219342235,882.2424334492149,2.3173115149913883,1.1586557574956735,false
73,843.6628006958708,887.6250131888986,43.96221249302778,27.087074652896572,false
75,889.9314743325444,928.0557869988038,38.12431266625936,12.22076328822243,false
79,945.1340675655639,945.482216024833,0.3481484592690549,0.08703711481725913,false
76,890.5169207785207,966.3015014334437,75.78458065492305,24.35487594885373,false
78,916.0449237137108,967.8555864135446,51.81066269983387,16.49931741793125,false
77,891.2565210339781,977.6625513041038,86.40603027012571,34.5355209842083,false
80,977.5954268690512,988.3480981649097,10.75267129585859,5.826428847051692,false
81,978.5627377023486,990.6548343045134,12.092096602164816,7.199416370884226,false
82,995.3920595868996,996.2938269316705,0.901767344770974,0.9017673447710218,false
85,1022.5396347503356,1029.3416038679645,6.801969117628914,2.7273965633956636,false
87,1025.3000758954518,1037.524233158778,12.224157263326333,5.438490636244325,false
86,1022.5721774783431,1044.004530972117,21.432353493773917,7.799942960996046,false
84,1021.7008636691162,1058.2844290163819,36.583565347265676,15.8112057923554,false
88,1026.5071282567715,1058.6432403273443,32.136112070572835,13.331227904876615,false
94,1087.1912372110671,1088.160188119153,0.9689509080858443,0.13842155829797842,false
83,1011.825666101291,1093.5723418369107,81.74667573561976,31.749723114739716,false
91,1042.6014232289897,1107.8623910181784,65.26096778918873,13.441764453746204,false
89,1039.7829065590934,1109.078101522697,69.29519496360354,15.120307318960526,false
93,1069.2007068526314,1112.6659943192342,43.46528746660283,8.396770632225799,false
95,1112.9083921404913,1117.7512369114052,4.842844770913871,1.6142815903046028,false
92,1067.1020029976717,1118.8658556251835,51.763852627511824,11.109301261040123,false
96,1131.7493145112787,1134.9223866102298,3.1730720989510246,1.5865360494755116,false
97,1132.9102134608906,1137.1332521519494,4.2230386910587185,4.223038691058754,false
99,1162.8208585388807,1170.563886301201,7.743027762320253,7.743027762320293,false
90,1042.3935646538089,1171.7533714952074,129.3598068413985,52.52686431474901,false
98,1139.5976756937337,1192.7054239154643,53.10774822173062,28.866584575116345,false
101,1182.5281885044215,1194.3227279499774,11.794539445555984,11.794539445556051,false
102,1218.093949055844,1227.1432382871726,9.049289231328657,9.049289231328691,false
100,1176.3787924237095,1233.8440893432096,57.46529691950013,49.30198117362269,false
103,1240.5830566247705,1248.3601802442158,7.7771236194453195,7.777123619445263,false
105,1259.5991289407127,1263.2320100332643,3.6328810925515427,3.632881092551606,false
104,1257.9176949380408,1268.0257738983528,10.108078960312014,10.108078960312005,false
106,1273.9651384593608,1274.0363872688763,0.07124880951550949,0.07124880951559844,false
107,1276.9589535486025,1311.8380405027783,34.87908695417582,29.781979053289938,false
109,1301.6438247010065,1315.4502827679605,13.806458066954065,8.709350166068178,false
110,1332.2502562826505,1332.4302569646925,0.18000068204196396,0.18000068204198635,false
108,1300.8877495430606,1334.0267222685295,33.138972725468875,33.13897272546887,false
112,1338.2718484465374,1353.533178091036,15.261329644498574,7.630664822249287,false
111,1337.4334455401663,1360.3211070505151,22.887661510348835,15.256996688099443,false
113,1368.2952634388826,1381.1832589257835,12.88799548690099,12.773799756594638,false
114,1380.9548674651708,1388.3965445976528,7.4416771324820274,6.099651041014482,false
116,1389.93416986348,1390.54993374703,0.6157638835500165,0.3078819417750365,false
119,1408.501415603794,1409.6194217400825,1.1180061362886136,0.279501534072145,false
118,1403.1209090853447,1410.0891769677978,6.9682678824531195,2.2295887827936873,false
115,1385.9408838753304,1410.4261257756375,24.485241900307074,16.91687371499701,false
117,1400.8699043277556,1421.1308846245267,20.260980296771095,14.228324414397202,false
120,1423.9194226733182,1431.8323000680532,7.9128773947350055,7.91287739473492,false
121,1456.922208539123,1467.6209708252068,10.69876228608382,10.698762286083808,false
122,1480.4544433833678,1488.439857700715,7.985414317347249,7.985414317347232,false
123,1503.7150113083485,1512.5502520078824,8.83524069953387,8.835240699533829,false
125,1532.1065772636955,1532.379526818639,0.27294955494357964,0.13647477747182674,false
124,1523.05114803723,1545.6492609394597,22.598112902229786,22.461638124758053,false
126,1572.4888124370234,1595.4937899348652,23.004977497841764,19.546473840144927,false
129,1596.648886837181,1604.6606458735287,8.011759036347712,2.6621674148836414,false
128,1591.9344546096934,1613.925987201249,21.991532591555597,7.514608083672217,false
127,1589.7632277278622,1618.1194021317624,28.35617440390024,10.696928989844563,false
130,1604.5596187067413,1620.96552124966,16.40590254291874,8.056530484091313,false
131,1622.423061096287,1650.8676746848507,28.444613588563698,12.507467113049383,false
132,1626.55895547351,1658.513985000605,31.95502952709512,10.253742704722551,false
136,1657.9258327997552,1681.7283383613249,23.80250556156966,5.500265918776888,false
133,1632.7704105027995,1691.9810768026575,59.210666299858076,14.973303600895955,false
137,1673.309281129864,1695.7434839443756,22.434202814511536,5.06706616393298,false
135,1646.3907267210473,1706.3803678232719,59.989641102224596,15.020516119658232,false
134,1644.354929389108,1719.392878608874,75.037949219766,19.8669690478438,false
138,1689.5704432402197,1725.56157954934,35.99113630912029,12.321648925104565,false
140,1726.1106954021966,1726.4281650424568,0.31746964026024216,0.15873482013007428,false
141,1731.432069313118,1732.3255073564217,0.893438043303604,0.4467190216518242,false
139,1705.5576286487321,1741.440263319223,35.882634670490916,22.900768787169675,false
142,1749.1011520111033,1762.2810023943277,13.179850383224448,13.179850383224547,false
143,1762.3660551442097,1783.1516592050828,20.785604060873084,16.909035479997026,false
144,1775.3985220433306,1783.4539616735276,8.055439630197043,4.178871049321023,false
145,1793.836952809691,1803.035028257465,9.198075447774045,9.198075447774075,false
146,1807.0266206791862,1818.3844644110306,11.357843731844468,11.35784373184448,false
147,1820.8412665553199,1825.067658177021,4.226391621701168,4.2263916217012,false
148,1853.0381957446448,1861.78905753218,8.750861787535314,4.870952091975248,false
149,1854.02923814106,1861.9856911346908,7.956452993630819,4.076543298070848,false
150,1880.2883096132055,1880.9972690830505,0.7089594698450128,0.7089594698451168,false
151,1905.9897690846965,1918.0474178252691,12.057648740572631,12.057648740572597,false
152,1923.6490893167045,1927.1574785086875,3.508389191983042,3.508389191983103,false
154,1929.9785959915557,1945.557743147882,15.579147156326371,5.368746881739271,false
157,1962.2976425083325,1968.9346586911504,6.637016182817888,1.357837621889967,false
153,1929.117758486232,1981.4175796916522,52.29982120542013,15.56582200426892,false
156,1937.0884597721445,2008.0534413790958,70.96498160695137,15.58283726175186,false
155,1935.2674246572074,2045.0982412374779,109.8308165802705,20.820448949028663,false
160,1978.47305994362,2046.3840264502098,67.91096650658983,9.428688542282215,false
163,1999.0541954151079,2047.9196467453814,48.86545133027357,6.117877109056083,false
158,1964.0149843280362,2052.6177837970663,88.60279946903006,13.267268129569256,false
161,1987.4878009251058,2056.7887337825728,69.30093285746693,9.458414365754612,false
159,1967.2716775213862,2061.4848814538946,94.21320393250835,14.130746961125624,false
164,2005.5291635238523,2079.298575728488,73.7694122046355,11.169085262555512,false
166,2054.01792930517,2080.236409612743,26.218480307572918,5.031985694588053,false
165,2046.0689069582772,2084.712692887907,38.64378592962976,7.8458963275841365,false
167,2056.381180222936,2090.8749496511673,34.49376942823119,9.183161786550148,false
169,2093.706732436893,2102.019039488493,8.312307051599873,8.312307051599918,false
162,1994.7557393543846,2103.2688293066453,108.51308995226077,23.56897097140651,false
170,2104.361251125215,2106.6279655533936,2.2667144281786022,2.266714428178515,false
168,2090.705920280597,2115.5498908749687,24.843970594371513,18.534344519585936,false
171,2115.9198714963018,2120.2632746873765,4.343403191074685,4.343403191074516,false
172,2129.000112912236,2138.999528367043,9.999415454806694,9.999415454806782,false
173,2146.152708877996,2153.5309896359627,7.378280757966877,7.378280757967065,false
174,2146.5756984239224,2154.4986824924035,7.922984068481128,7.922984068481326,false
175,2162.441628797504,2171.6008593129613,9.159230515457239,9.159230515457162,false
176,2178.712113642946,2179.4911831981694,0.7790695552234865,0.7790695552235878,false
177,2190.610315839781,2190.8187255934668,0.20840975368582804,0.2084097536857188,false
179,2209.7413792634998,2214.092976559757,4.351597296257296,4.351597296257333,false
178,2198.364866256032,2229.7818372858324,31.416971029800152,26.970812084992268,false
180,2220.8895193962167,2230.7259394698317,9.836420073615045,5.390261128807111,false
182,2244.461938108087,2253.071675128026,8.609737019939075,4.304868509969547,false
181,2238.663784715769,2261.9452194875685,23.281434771799468,18.976566261830115,false
183,2262.158930548628,2264.0657226578255,1.9067921091973403,1.9067921091975246,false
185,2265.9190179732886,2279.4734821452716,13.554464171983,4.8918599170509935,false
184,2264.738838163788,2288.0704444642242,23.331606300436306,10.370520886027952,false
188,2297.6562020028664,2301.7517736905193,4.095571687652864,1.365190562550974,false
187,2289.532929695338,2303.240180981917,13.707251286578867,6.171030362013858,false
190,2329.527115969984,2334.329870253486,4.802754283502054,1.205654281135113,false
186,2268.1612491316287,2342.2856364322047,74.12438730057602,35.76558106855428,false
191,2329.5867044930988,2347.516736367197,17.930031874098404,6.4532634671660185,false
189,2309.3637732685725,2352.9450187292646,43.58124546069212,21.983080020977543,false
192,2373.3297964110857,2469.240502246427,95.9107058353411,22.359668486754764,false
196,2416.8421878315075,2492.2029609099964,75.36077307848882,10.899559286300923,false
193,2373.351036694993,2494.403373401809,121.05233670681582,25.662754892124227,false
197,2425.4603016034434,2497.30779472898,71.8474931255364,9.974351394796356,false
199,2447.6149502434755,2505.5812984570457,57.9663482135702,8.166291656454161,false
198,2437.9683500893775,2521.9552940914577,83.98694400208024,13.304690709461234,false
200,2477.0622862664472,2523.097741550437,46.035455283989904,8.391625120391755,false
194,2373.3531698954002,2529.812323889492,156.4591539940916,34.08457855319938,false
195,2416.2595284542654,2532.995763608448,116.73623515418285,21.374178893055962,false
201,2515.291582253545,2544.8057063155175,29.514124061972325,17.258210911892867,false
204,2593.77167187423,2596.0878167809324,2.3161449067024478,2.31614490670258,false
205,2593.7781652814265,2597.2302133247426,3.452048043316154,3.452048043316077,false
203,2592.7359809319846,2598.9702905080535,6.234309576068881,6.234309576068701,false
206,2597.2840248408015,2602.4410194555117,5.156994614710129,5.156994614710209,false
202,2539.3659764882445,2602.8911325752797,63.52515608703516,63.52515608703517,false
207,2597.5146884673027,2606.9118513991,9.397162931797538,9.397162931797652,false
209,2626.283210435866,2635.9556020584605,9.67239162259466,9.672391622594503,false
208,2617.6468328757906,2636.6936001207464,19.046767244955845,19.04676724495566,false
211,2642.531530123671,2642.6168353873177,0.08530526364666002,0.08530526364677893,false
213,2659.381487004627,2662.1898790326686,2.808392028041453,2.808392028041532,false
212,2657.555940812303,2666.7967812662014,9.240840453898272,9.24084045389811,false
214,2667.956294330612,2670.4046911902396,2.448396859627792,2.448396859627822,false
210,2638.385930270999,2670.8720828718224,32.486152600823516,32.48615260082355,false
216,2687.97462286464,2695.0166530088663,7.0420301442263735,7.042030144226278,false
218,2702.6109932024565,2708.7028299856215,6.091836783165036,6.091836783165107,false
215,2675.924866691621,2715.13835888498,39.21349219335889,39.21349219335869,false
217,2698.85872214248,2715.4953507633013,16.636628620821284,16.6366286208214,false
222,2734.964501828136,2736.1707609279506,1.2062590998148153,1.206259099814701,false
219,2715.6278891659067,2748.2055178902233,32.57762872431658,32.57762872431675,false
220,2725.4132126100067,2751.7340528576265,26.3208402476198,26.320840247619618,false
223,2756.0256207336774,2766.9327076973555,10.907086963678012,10.907086963678005,false
221,2728.112473540065,2774.7929748929523,46.680501352887404,46.68050135288742,false
224,2774.8211942442836,2791.8587802930588,17.03758604877521,17.037586048775285,false
225,2786.3021632707314,2794.571717102002,8.269553831270514,8.26955383127072,false
226,2801.8885806327667,2802.079410635642,0.19083000287537288,0.1908300028755558,false
227,2810.5628744734877,2816.6388136092364,6.07593913574874,3.6217843837040578,false
228,2811.7305041051472,2817.5627747516787,5.8322706465314695,3.3781158944870704,false
229,2817.689330981301,2820.518846526018,2.8295155447171965,2.829515544717382,false
231,2832.2192577406117,2833.7729722866875,1.5537145460757529,0.7768572730378391,false
230,2825.8240522789906,2849.6421005419916,23.818048263000946,23.04119098996328,false
232,2865.03026438334,2885.0676671548763,20.037402771536108,17.01855874815621,false
234,2890.4938125934013,2943.942664658574,53.44885206517256,14.5448624286206,false
237,2923.2879472651134,2954.283007928472,30.9950606633588,6.716029296166705,false
233,2879.0299791081165,2960.9247803585413,81.89480125042473,27.788861851356497,false
235,2896.2274415088086,2982.3909495403464,86.16350803153773,23.94062020798746,false
239,2980.427389095595,2983.5400868191246,3.112697723529436,0.8739358707805567,false
238,2963.755595874744,3000.9881593769355,37.232563502191624,14.485988684465072,false
236,2905.6111781465925,3004.487460488846,98.87628234225349,31.000192717674953,false
240,2996.9726721439074,3031.6595307612533,34.68685861734593,30.260216572705094,false
241,3077.5106043494093,3113.6181199212656,36.10751557185631,36.107515571856275,false
242,3103.410354509316,3115.262441877504,11.852087368187767,11.852087368187798,false
244,3118.0282516671705,3129.314526723303,11.286275056132581,11.286275056132755,false
243,3109.659488635124,3142.4520415200595,32.7925528849355,32.79255288493541,false
245,3160.4679677978525,3164.759745978219,4.291778180366691,4.291778180366833,false
246,3164.388327616775,3174.8523175540395,10.463989937264614,10.463989937264406,false
250,3186.8339250728714,3192.695913912727,5.861988839855712,5.861988839855517,false
247,3165.4634851461688,3198.8539525026713,33.39046735650254,33.390467356502484,false
249,3186.786521524276,3206.6660068672795,19.87948534300358,19.879485343003566,false
252,3207.8192880045144,3208.0200816546007,0.20079365008632521,0.20079365008637845,false
248,3186.3378654258217,3214.274576294821,27.9367108689994,27.936710868999455,false
251,3192.570549257259,3219.1947893351553,26.624240077896502,26.624240077896726,false
253,3235.8003303547353,3236.6629681537233,0.8626377989880893,0.8626377989881119,false
254,3247.643002797702,3248.059717019611,0.4167142219089328,0.416714221908879,false
256,3262.164601357008,3262.1760179519374,0.011416594929414714,0.005708297464810397,false
255,3262.1265463684085,3267.3660104514993,5.239464083090752,5.233755785626036,false
258,3291.1081951005767,3291.123637547192,0.015442446615452354,0.0077212233077805946,false
257,3288.7530463003045,3302.2891555630126,13.536109262708123,13.528388039400534,false
260,3307.8443671575187,3323.050631368732,15.206264211213238,7.603132105606704,false
261,3323.2324670074927,3327.4825428415475,4.250075834054769,2.1250379170274,false
259,3307.8162949582684,3333.8624209801005,26.04612602183215,16.317955999198134,false
262,3411.249109562467,3421.433994441499,10.184884879032325,10.184884879032188,false
264,3426.3964406933546,3426.5476963171227,0.15125562376806556,0.07562781188413147,false
263,3424.875045808992,3439.226879754035,14.351833945042927,14.276206133158688,false
265,3444.8666249619005,3453.8994763140877,9.032851352187208,3.4585986227968846,false
267,3447.32338074531,3474.8034185593474,27.480037814037587,5.758794385681471,false
269,3449.709018110185,3481.9961887512045,32.28717064101966,6.40786830872758,false
268,3449.210937782923,3483.3178639001408,34.10692611721788,6.7526675820324575,false
272,3478.3881196513025,3486.8132664576483,8.425146806345765,1.4795667886083703,false
270,3453.4857323589604,3493.4941641689284,40.00843180996799,8.11470753385864,false
275,3501.3820711371027,3515.1748572174947,13.792786080392034,2.693287326712657,false
271,3477.3160661604966,3523.676658662724,46.36059250222752,9.602424216466986,false
274,3490.946123050433,3535.6802014217574,44.73407837132436,9.634675116863765,false
282,3558.6135474554276,3560.8875378798007,2.273990424373096,0.2526656027081023,false
278,3548.857339611055,3572.775843690395,23.918504079339982,3.2609773720988913,false
286,3609.5626092897874,3611.9170103738747,2.3544010840873852,0.21403646218977493,false
279,3552.071525992144,3614.559921798534,62.488395806390145,7.582627074435203,false
280,3552.2379058622105,3625.294690750446,73.0567848882356,8.73200975147317,false
277,3530.8513383338422,3674.774550168211,143.92321183436889,17.382148193243573,false
273,3480.268402647825,3675.7331001949874,195.46469754716236,28.31435446502685,false
284,3596.6331396527685,3680.9339352639954,84.30079561122693,7.237112174945443,false
291,3640.059220320267,3687.0444079003223,46.98518758005548,3.281496138799244,false
281,3555.303966865929,3691.481385959782,136.17741909385313,13.222583683174294,false
295,3680.0747694342353,3692.196113990574,12.1213445563385,0.8946067269566759,false
276,3513.216760536523,3701.3949662369523,188.17820570042932,23.30741643547287,false
296,3704.9748453028283,3712.1542337328947,7.17938843006641,7.179388430066218,false
266,3446.171054550826,3723.518835285521,277.34778073469533,40.05863720413296,false
